ticket_id,customer_id,product_id,created_at,closed_at,status,priority,channel,root_cause,description
765,39,9,25/9/2024 12:29,10/10/2024 12:29,closed,low,web,Payment Gateway,Customer reported issue related to payment gateway on dBank Insights.
766,99,7,17/7/2024 9:11,,pending,medium,email,Fraud,Customer reported issue related to fraud on dBank API Gateway.
767,61,7,11/3/2023 17:34,9/4/2023 17:34,closed,low,call,User Error,Customer reported issue related to user error on dBank API Gateway.
768,67,5,16/2/2023 20:36,10/3/2023 20:36,closed,medium,email,Backend Timeout,Customer reported issue related to backend timeout on dBank Merchant.
769,273,9,21/9/2025 2:43,15/10/2025 2:43,resolved,low,email,UI Bug,Customer reported issue related to ui bug on dBank Insights.
770,140,4,8/7/2023 0:07,14/7/2023 0:07,closed,medium,email,Backend Timeout,Customer reported issue related to backend timeout on dBank Lending.
771,369,9,23/9/2023 11:02,,pending,medium,app,Payment Gateway,Customer reported issue related to payment gateway on dBank Insights.
772,24,9,1/9/2023 10:37,5/9/2023 10:37,resolved,high,call,Data Sync,Customer reported issue related to data sync on dBank Insights.
773,27,4,23/4/2025 7:38,23/4/2025 7:38,resolved,medium,call,UI Bug,Customer reported issue related to ui bug on dBank Lending.
774,485,9,28/9/2023 4:51,17/10/2023 4:51,resolved,low,app,Fraud,Customer reported issue related to fraud on dBank Insights.
775,6,6,13/8/2023 10:10,13/8/2023 10:10,closed,medium,email,Data Sync,Customer reported issue related to data sync on dBank Mobile App.
776,132,10,18/7/2024 7:30,,open,low,web,Backend Timeout,Customer reported issue related to backend timeout on dBank Pay.
777,414,7,9/6/2023 16:14,2/7/2023 16:14,resolved,low,email,Payment Gateway,Customer reported issue related to payment gateway on dBank API Gateway.
778,93,8,9/7/2023 6:24,24/7/2023 6:24,closed,medium,app,UI Bug,Customer reported issue related to ui bug on dBank Rewards.
779,454,3,17/4/2025 14:21,23/4/2025 14:21,closed,low,email,Payment Gateway,Customer reported issue related to payment gateway on dBank Savings.
780,466,7,13/4/2023 19:10,7/5/2023 19:10,closed,medium,email,UI Bug,Customer reported issue related to ui bug on dBank API Gateway.
781,57,1,20/2/2025 23:27,,open,low,app,UI Bug,Customer reported issue related to ui bug on dBank Core.
782,481,10,14/1/2023 0:20,,open,low,call,Data Sync,Customer reported issue related to data sync on dBank Pay.
783,44,4,23/5/2023 17:29,,pending,medium,call,UI Bug,Customer reported issue related to ui bug on dBank Lending.
784,80,4,27/2/2023 19:47,19/3/2023 19:47,closed,low,app,Payment Gateway,Customer reported issue related to payment gateway on dBank Lending.
785,152,2,7/6/2024 15:07,6/7/2024 15:07,closed,low,email,UI Bug,Customer reported issue related to ui bug on dBank Wallet.
786,181,5,20/8/2023 14:00,11/9/2023 14:00,closed,low,app,Payment Gateway,Customer reported issue related to payment gateway on dBank Merchant.
787,490,5,1/1/2024 2:46,4/1/2024 2:46,resolved,high,app,Data Sync,Customer reported issue related to data sync on dBank Merchant.
788,310,3,2/7/2023 15:36,21/7/2023 15:36,closed,medium,web,Data Sync,Customer reported issue related to data sync on dBank Savings.
789,352,5,1/10/2024 10:26,4/10/2024 10:26,resolved,high,call,Data Sync,Customer reported issue related to data sync on dBank Merchant.
790,416,2,18/3/2025 0:04,,open,medium,web,UI Bug,Customer reported issue related to ui bug on dBank Wallet.
791,200,8,8/1/2025 17:25,,open,low,call,Payment Gateway,Customer reported issue related to payment gateway on dBank Rewards.
792,166,3,6/7/2023 14:01,21/7/2023 14:01,resolved,low,email,Fraud,Customer reported issue related to fraud on dBank Savings.
793,326,6,22/5/2023 23:48,,pending,low,email,Backend Timeout,Customer reported issue related to backend timeout on dBank Mobile App.
794,253,9,3/7/2024 8:22,21/7/2024 8:22,resolved,low,web,User Error,Customer reported issue related to user error on dBank Insights.
795,121,6,3/1/2023 7:24,,open,low,email,Third-Party API,Customer reported issue related to third-party api on dBank Mobile App.
796,472,2,3/3/2023 12:43,30/3/2023 12:43,closed,low,web,User Error,Customer reported issue related to user error on dBank Wallet.
797,283,7,6/9/2023 7:40,,open,medium,app,Third-Party API,Customer reported issue related to third-party api on dBank API Gateway.
798,361,3,22/1/2024 0:57,4/2/2024 0:57,resolved,low,app,User Error,Customer reported issue related to user error on dBank Savings.
799,38,8,7/5/2025 21:37,,open,low,web,Payment Gateway,Customer reported issue related to payment gateway on dBank Rewards.
800,40,1,5/8/2024 15:09,10/8/2024 15:09,resolved,medium,call,Backend Timeout,Customer reported issue related to backend timeout on dBank Core.
801,370,6,30/3/2024 23:28,8/4/2024 23:28,closed,low,app,Fraud,Customer reported issue related to fraud on dBank Mobile App.
802,89,9,14/6/2023 0:23,27/6/2023 0:23,resolved,low,call,Data Sync,Customer reported issue related to data sync on dBank Insights.
803,257,5,27/12/2024 8:16,1/1/2025 8:16,resolved,high,email,Third-Party API,Customer reported issue related to third-party api on dBank Merchant.
804,65,4,15/2/2024 22:32,27/2/2024 22:32,closed,medium,app,User Error,Customer reported issue related to user error on dBank Lending.
805,240,8,17/11/2023 23:45,13/12/2023 23:45,resolved,low,call,Fraud,Customer reported issue related to fraud on dBank Rewards.
806,100,5,22/4/2023 3:48,11/5/2023 3:48,resolved,low,call,Payment Gateway,Customer reported issue related to payment gateway on dBank Merchant.
807,55,2,5/8/2023 21:44,3/9/2023 21:44,resolved,low,web,Fraud,Customer reported issue related to fraud on dBank Wallet.
808,17,4,3/10/2023 3:05,,open,low,email,Payment Gateway,Customer reported issue related to payment gateway on dBank Lending.
809,162,2,24/8/2025 11:14,4/9/2025 11:14,resolved,high,web,UI Bug,Customer reported issue related to ui bug on dBank Wallet.
810,201,6,24/9/2025 4:42,27/9/2025 4:42,resolved,low,app,Backend Timeout,Customer reported issue related to backend timeout on dBank Mobile App.
811,397,3,25/1/2023 21:22,,pending,low,app,UI Bug,Customer reported issue related to ui bug on dBank Savings.
812,78,8,22/3/2023 22:47,13/4/2023 22:47,closed,medium,web,User Error,Customer reported issue related to user error on dBank Rewards.
813,83,9,12/6/2024 22:09,11/7/2024 22:09,resolved,low,web,UI Bug,Customer reported issue related to ui bug on dBank Insights.
814,185,10,26/5/2025 15:41,17/6/2025 15:41,resolved,low,app,Third-Party API,Customer reported issue related to third-party api on dBank Pay.
815,291,8,10/4/2023 0:32,7/5/2023 0:32,resolved,low,app,Backend Timeout,Customer reported issue related to backend timeout on dBank Rewards.
816,233,6,23/6/2023 10:45,1/7/2023 10:45,resolved,low,app,Payment Gateway,Customer reported issue related to payment gateway on dBank Mobile App.
817,396,8,22/9/2023 17:13,,pending,medium,web,Data Sync,Customer reported issue related to data sync on dBank Rewards.
818,498,10,14/5/2024 1:26,23/5/2024 1:26,resolved,low,web,UI Bug,Customer reported issue related to ui bug on dBank Pay.
819,263,10,1/9/2025 11:25,22/9/2025 11:25,resolved,low,call,Data Sync,Customer reported issue related to data sync on dBank Pay.
820,350,1,27/9/2024 23:26,22/10/2024 23:26,closed,medium,app,Payment Gateway,Customer reported issue related to payment gateway on dBank Core.
821,54,5,20/1/2024 5:45,16/2/2024 5:45,closed,low,email,User Error,Customer reported issue related to user error on dBank Merchant.
822,179,8,24/4/2024 23:23,20/5/2024 23:23,resolved,low,web,User Error,Customer reported issue related to user error on dBank Rewards.
823,470,7,25/2/2025 15:46,7/3/2025 15:46,closed,low,email,Payment Gateway,Customer reported issue related to payment gateway on dBank API Gateway.
824,380,8,28/4/2023 10:08,15/5/2023 10:08,closed,high,web,Fraud,Customer reported issue related to fraud on dBank Rewards.
825,164,10,2/2/2023 21:53,,open,high,call,User Error,Customer reported issue related to user error on dBank Pay.
826,243,4,25/2/2023 7:42,,pending,low,web,Payment Gateway,Customer reported issue related to payment gateway on dBank Lending.
827,36,5,19/2/2024 2:58,12/3/2024 2:58,resolved,medium,web,User Error,Customer reported issue related to user error on dBank Merchant.
828,133,3,30/4/2025 1:57,28/5/2025 1:57,resolved,low,call,Payment Gateway,Customer reported issue related to payment gateway on dBank Savings.
829,179,7,8/5/2024 17:18,2/6/2024 17:18,closed,high,email,UI Bug,Customer reported issue related to ui bug on dBank API Gateway.
830,355,10,3/2/2024 0:21,2/3/2024 0:21,closed,low,web,UI Bug,Customer reported issue related to ui bug on dBank Pay.
831,422,6,15/1/2023 5:28,,open,low,call,Payment Gateway,Customer reported issue related to payment gateway on dBank Mobile App.
832,497,7,27/9/2023 18:57,11/10/2023 18:57,closed,medium,app,Payment Gateway,Customer reported issue related to payment gateway on dBank API Gateway.
833,382,4,6/3/2024 19:52,,pending,low,web,Third-Party API,Customer reported issue related to third-party api on dBank Lending.
834,498,10,5/9/2025 0:31,16/9/2025 0:31,closed,low,call,Backend Timeout,Customer reported issue related to backend timeout on dBank Pay.
835,445,2,17/12/2024 18:10,31/12/2024 18:10,resolved,low,call,User Error,Customer reported issue related to user error on dBank Wallet.
836,219,9,24/9/2025 12:13,29/9/2025 12:13,resolved,low,web,Backend Timeout,Customer reported issue related to backend timeout on dBank Insights.
837,84,9,22/3/2024 13:53,12/4/2024 13:53,resolved,medium,app,Third-Party API,Customer reported issue related to third-party api on dBank Insights.
838,413,2,2/4/2023 23:39,1/5/2023 23:39,resolved,low,app,Fraud,Customer reported issue related to fraud on dBank Wallet.
839,258,10,5/4/2025 1:11,2/5/2025 1:11,resolved,low,email,Backend Timeout,Customer reported issue related to backend timeout on dBank Pay.
840,59,4,26/5/2025 17:05,,pending,high,email,UI Bug,Customer reported issue related to ui bug on dBank Lending.
841,421,7,8/1/2023 13:38,,pending,low,call,UI Bug,Customer reported issue related to ui bug on dBank API Gateway.
842,463,7,20/11/2024 8:47,19/12/2024 8:47,resolved,low,app,Payment Gateway,Customer reported issue related to payment gateway on dBank API Gateway.
843,192,9,19/4/2025 21:50,24/4/2025 21:50,resolved,low,email,Payment Gateway,Customer reported issue related to payment gateway on dBank Insights.
844,330,7,28/4/2025 1:52,,pending,low,email,Third-Party API,Customer reported issue related to third-party api on dBank API Gateway.
845,89,7,14/7/2025 11:34,27/7/2025 11:34,closed,low,web,Backend Timeout,Customer reported issue related to backend timeout on dBank API Gateway.
846,324,10,14/3/2025 14:16,,pending,medium,web,Data Sync,Customer reported issue related to data sync on dBank Pay.
847,105,2,6/4/2023 0:56,26/4/2023 0:56,closed,low,app,Backend Timeout,Customer reported issue related to backend timeout on dBank Wallet.
848,13,3,9/4/2024 23:06,20/4/2024 23:06,closed,low,web,UI Bug,Customer reported issue related to ui bug on dBank Savings.
849,275,4,13/1/2025 13:45,,open,low,web,Fraud,Customer reported issue related to fraud on dBank Lending.
850,327,10,6/6/2025 3:45,5/7/2025 3:45,closed,low,call,UI Bug,Customer reported issue related to ui bug on dBank Pay.
851,93,2,21/3/2023 17:59,,open,low,email,User Error,Customer reported issue related to user error on dBank Wallet.
852,212,2,13/5/2024 22:46,3/6/2024 22:46,resolved,low,call,Fraud,Customer reported issue related to fraud on dBank Wallet.
853,231,3,4/7/2023 10:52,9/7/2023 10:52,closed,low,call,Third-Party API,Customer reported issue related to third-party api on dBank Savings.
854,248,10,6/9/2024 19:53,22/9/2024 19:53,resolved,high,web,Fraud,Customer reported issue related to fraud on dBank Pay.
855,275,1,14/6/2024 18:37,,open,medium,app,Data Sync,Customer reported issue related to data sync on dBank Core.
856,16,6,22/5/2023 8:00,13/6/2023 8:00,closed,low,email,Payment Gateway,Customer reported issue related to payment gateway on dBank Mobile App.
857,48,6,26/12/2024 20:04,9/1/2025 20:04,resolved,low,email,Data Sync,Customer reported issue related to data sync on dBank Mobile App.
858,129,3,22/7/2023 10:14,,open,low,call,Payment Gateway,Customer reported issue related to payment gateway on dBank Savings.
859,106,8,19/3/2024 16:14,11/4/2024 16:14,resolved,medium,app,Fraud,Customer reported issue related to fraud on dBank Rewards.
860,220,4,3/8/2024 12:50,23/8/2024 12:50,closed,low,app,Third-Party API,Customer reported issue related to third-party api on dBank Lending.
861,130,10,24/2/2024 10:41,23/3/2024 10:41,resolved,low,app,Payment Gateway,Customer reported issue related to payment gateway on dBank Pay.
862,166,7,20/3/2025 6:46,22/3/2025 6:46,closed,medium,call,Payment Gateway,Customer reported issue related to payment gateway on dBank API Gateway.
863,161,2,10/1/2023 11:35,1/2/2023 11:35,resolved,low,call,Data Sync,Customer reported issue related to data sync on dBank Wallet.
864,288,2,30/1/2024 10:19,15/2/2024 10:19,closed,low,call,User Error,Customer reported issue related to user error on dBank Wallet.
865,485,2,10/8/2024 23:31,3/9/2024 23:31,resolved,low,call,Payment Gateway,Customer reported issue related to payment gateway on dBank Wallet.
866,26,8,25/5/2024 1:42,,pending,low,email,Payment Gateway,Customer reported issue related to payment gateway on dBank Rewards.
867,168,10,28/1/2024 8:36,6/2/2024 8:36,closed,medium,app,Data Sync,Customer reported issue related to data sync on dBank Pay.
868,146,3,11/5/2025 14:39,28/5/2025 14:39,closed,low,app,Payment Gateway,Customer reported issue related to payment gateway on dBank Savings.
869,49,7,10/1/2025 10:57,3/2/2025 10:57,resolved,low,call,Backend Timeout,Customer reported issue related to backend timeout on dBank API Gateway.
870,25,7,2/11/2023 16:33,22/11/2023 16:33,closed,medium,app,Payment Gateway,Customer reported issue related to payment gateway on dBank API Gateway.
871,25,1,23/5/2023 3:49,,pending,low,app,Payment Gateway,Customer reported issue related to payment gateway on dBank Core.
872,462,6,15/4/2025 19:34,,open,low,app,Payment Gateway,Customer reported issue related to payment gateway on dBank Mobile App.
873,485,5,18/3/2023 9:36,6/4/2023 9:36,resolved,low,web,Data Sync,Customer reported issue related to data sync on dBank Merchant.
874,299,8,3/5/2023 4:35,7/5/2023 4:35,resolved,medium,app,Backend Timeout,Customer reported issue related to backend timeout on dBank Rewards.
875,124,10,4/5/2024 17:50,,pending,medium,email,Payment Gateway,Customer reported issue related to payment gateway on dBank Pay.
876,136,5,29/12/2024 3:00,24/1/2025 3:00,closed,medium,web,User Error,Customer reported issue related to user error on dBank Merchant.
877,39,8,3/3/2023 7:44,9/3/2023 7:44,resolved,medium,web,Backend Timeout,Customer reported issue related to backend timeout on dBank Rewards.
